
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 9.5172E-61  F_CO2= 1.3478E-04  F_O2= 0.0000E+00  F_N2= 4.2298E-01  F_H2= 0.0000E+00  F_AR= 0.0000E+00  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.315  G= 980.0  IMW= 6  INVERSE= 0

 FNO2 = 0.000E+00

      1  63 2.07E-02 2.50E+03 -1.31E-01  1.33E-01 -4.18E+00 3.1582E+02  4.86E-02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2530

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT        OMEGA
 29 1.3816E-03 4.9036E+01 1.9993E+02  0.00E+00  -7.3424E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -2.4292E+00  1.1605E+00  4.7742E-01
 30 1.6075E-03 4.8110E+01 1.9994E+02  0.00E+00  -5.4563E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -2.1330E+00  1.1901E+00  4.7742E-01
 31 1.8676E-03 4.7194E+01 1.9996E+02  0.00E+00  -3.9718E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.8921E+00  1.2057E+00  4.7742E-01
 32 2.1666E-03 4.6286E+01 1.9997E+02  0.00E+00  -2.8187E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.6946E+00  1.2076E+00  4.7742E-01
 33 2.5098E-03 4.5388E+01 1.9998E+02  0.00E+00  -1.9312E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.5329E+00  1.1992E+00  4.7742E-01
 34 2.9031E-03 4.4499E+01 1.9999E+02  0.00E+00  -1.2519E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.4018E+00  1.1855E+00  4.7742E-01
 35 3.3532E-03 4.3619E+01 1.9999E+02  0.00E+00  -7.3281E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.2973E+00  1.1707E+00  4.7742E-01
 36 3.8674E-03 4.2748E+01 2.0000E+02  0.00E+00  -3.3079E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.2141E+00  1.1570E+00  4.7742E-01
 37 4.4540E-03 4.1886E+01 2.0000E+02  0.00E+00  -7.0246E-05  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.1461E+00  1.1449E+00  4.7742E-01
 38 5.1221E-03 4.1033E+01 2.0000E+02  0.00E+00   2.6538E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.0878E+00  1.1337E+00  4.7742E-01
