   49.609051666996251        4196.2200000000003     
   89.359659180707155        2523.8099999999999     
   314.00075111296348        12112.299999999999     
   736.65175643138616        18868.500000000000     
   1062.3313852473964        12882.700000000001     
   2676.0460748891232        53686.800000000003     
   6172.9336328770723        94384.500000000000     
   13901.509816190170        172820.00000000000     
   14731.661154631656        16903.200000000001     
   16268.008620804800        29769.299999999999     
   19507.133048524891        65275.900000000001     
   21402.880533079253        32769.000000000000     
   25014.463348410332        64941.000000000000     
   27228.720574975981        34831.000000000000     
   30041.619534405520        81260.300000000003     
   32769.898242083815        38562.099999999999     
   35124.082989366820        63343.599999999999     
   38510.484010155633        47526.300000000003     
   38763.424250718657        61905.699999999997     
   41563.886817331331        56411.099999999999     
   43391.956466263939        22895.700000000001     
   44259.712718326613        36421.900000000001     
   44412.818750207109        38511.000000000000     
   46878.903738243833        46020.900000000001     
   46878.903738246387        44781.800000000003     
   47270.030864660934        39378.199999999997     
   49210.088538927266        29053.700000000001     
   49387.976927131109        30473.700000000001     
   49387.999221292703        19132.599999999999     
   49840.248563923706        16607.400000000001     
   50128.137124909001        18959.200000000001     
   50128.137124909001        9153.1800000000003     
   50128.137124909001        10435.799999999999     
   50128.137148505033        8968.2500000000000     
   50163.016311825559        5999.9399999999996     
   50318.765679928663        5085.0799999999999     
   50341.371773922125        1434.4500000000000     
   50372.038284398855        11708.600000000000     
   196.02883706676710        4196.2200000000003     
   353.10315714424956        2523.8099999999999     
   1240.8146566969212        12112.299999999999     
   2911.7433401127250        18868.500000000000     
   4200.8279349364775        12882.700000000001     
   10625.543150315194        53686.800000000003     
   24871.460889746457        94384.500000000000     
   56792.336780520112        172820.00000000000     
   60156.142911348332        16903.200000000001     
   66271.766411763645        29769.299999999999     
   79323.917698051853        65275.900000000001     
   86481.437328577507        32769.000000000000     
   100327.82978943261        64941.000000000000     
   108253.55050442660        34831.000000000000     
   121059.63345675217        81260.300000000003     
   130197.21173805291        38562.099999999999     
   140447.55589171575        63343.599999999999     
   151697.98292940838        47526.300000000003     
   153961.79406096565        61905.699999999997     
   164045.97511534367        56411.099999999999     
   169687.34848846481        22895.700000000001     
   173481.91549860343        36421.900000000001     
   175144.17479657038        38511.000000000000     
   184263.52011867156        46020.900000000001     
   184263.52011867496        44781.800000000003     
   186898.80710885869        39378.199999999997     
   193575.04548522265        29053.700000000001     
   195158.53316096705        30473.700000000001     
   195161.34697936251        19132.599999999999     
   197651.59200301598        16607.400000000001     
   199416.18698163395        18959.200000000001     
   199416.18698163395        9153.1800000000003     
   199416.18698163395        10435.799999999999     
   199416.18886256230        8968.2500000000000     
   199777.63603355014        5999.9399999999996     
   200679.29591187951        5085.0799999999999     
   200845.53136324330        1434.4500000000000     
   201247.86494793312        11708.600000000000     
   385.68019183805018        4196.2200000000003     
   694.71366975738545        2523.8099999999999     
   2441.0804167303781        12112.299999999999     
   5726.3183760150832        18868.500000000000     
   8257.2594506108089        12882.700000000001     
   20789.556376489280        53686.800000000003     
   47837.420975666057        94384.500000000000     
   105472.07766541903        172820.00000000000     
   111390.60992069403        16903.200000000001     
   122036.86143608244        29769.299999999999     
   144872.12398699965        65275.900000000001     
   157038.10202034004        32769.000000000000     
   180698.26340814214        64941.000000000000     
   193938.69102086377        34831.000000000000     
   217447.38386948756        81260.300000000003     
   232450.51897368528        38562.099999999999     
   250956.46489896995        63343.599999999999     
   269395.21891480760        47526.300000000003     
   274758.00391204411        61905.699999999997     
   291973.42413348943        56411.099999999999     
   301070.43779942772        22895.700000000001     
   308116.55154279829        36421.900000000001     
   311933.19748202403        38511.000000000000     
   327544.57761626795        46020.900000000001     
   327544.57761799986        44781.800000000003     
   332704.98888757866        39378.199999999997     
   343727.71147432039        29053.700000000001     
   347102.85109940183        30473.700000000001     
   347137.58711810241        19132.599999999999     
   351809.63328246388        16607.400000000001     
   355297.16796641215        18959.200000000001     
   355297.16796641215        9153.1800000000003     
   355297.16796641215        10435.799999999999     
   355297.45161239873        8968.2500000000000     
   356041.52944713726        5999.9399999999996     
   357683.05975348561        5085.0799999999999     
   358013.39702657610        1434.4500000000000     
   358982.21821492992        11708.600000000000     
   584.80551596684734        4196.2200000000003     
   1053.0119374081246        2523.8099999999999     
   3694.2252403536108        12112.299999999999     
   8638.2321472418498        18868.500000000000     
   12424.385767468997        12882.700000000001     
   30906.044192471341        53686.800000000003     
   69644.999472045325        94384.500000000000     
   149531.85652156657        172820.00000000000     
   157625.60200981499        16903.200000000001     
   172110.81132422836        29769.299999999999     
   203252.93448127169        65275.900000000001     
   219624.85988856069        32769.000000000000     
   251541.16368983316        64941.000000000000     
   269224.39535605337        34831.000000000000     
   302105.36120290356        81260.300000000003     
   321997.13662206917        38562.099999999999     
   347708.42486152984        63343.599999999999     
   372137.25203485007        47526.300000000003     
   380651.36399978178        61905.699999999997     
   404057.18912148429        56411.099999999999     
   416029.74043237057        22895.700000000001     
   426059.25850675406        36421.900000000001     
   431977.62867200852        38511.000000000000     
   453115.85823667003        46020.900000000001     
