   159.615557592883        0.578049667397442E-06
   159.651228241308        0.578049667397442E-06
   159.547607383347        0.578049667397442E-06
   159.417772784285        0.578049667397442E-06
   159.313385948815        0.578049667397442E-06
   159.151182047363        0.578049667397442E-06
   158.912637881425        0.578049667397442E-06
   158.610878330556        0.578049667397442E-06
   158.260951216380        0.578049667397442E-06
   157.903576271174        0.578049667397442E-06
   157.540476815953        0.578049667397442E-06
   157.157573744081        0.578049667397442E-06
   156.761954637788        0.578049667397442E-06
   156.367042698730        0.578049667397442E-06
   155.985231119316        0.578049667397442E-06
   155.630979700464        0.578049667397442E-06
   155.327039969020        0.578049667397442E-06
   155.096504919415        0.578049667397442E-06
   154.962971357968        0.578049667397442E-06
   154.952415972042        0.578049667397442E-06
   155.093161394583        0.578049667397442E-06
   155.415444066682        0.578049667397442E-06
   155.951526051179        0.578049667397442E-06
   156.713638967777        0.578049667397442E-06
   157.664379296195        0.578049667397442E-06
   158.739258303589        0.578049667397442E-06
   159.889908047740        0.578049667397442E-06
   161.092001477820        0.578049667397442E-06
   162.335848827874        0.578049667397442E-06
   163.618541364101        0.578049667397442E-06
   164.937939897814        0.578049667397442E-06
   166.289385458112        0.578049667397442E-06
   167.665372601078        0.578049667397442E-06
   169.057138554865        0.578049667397442E-06
   170.456564218281        0.578049667397442E-06
   171.856817736812        0.578049667397442E-06
   173.248559213822        0.578049667397442E-06
   174.616490799266        0.578049667397442E-06
   175.943106958993        0.578049667397442E-06
   177.212967649416        0.578049667397442E-06
   178.413971364879        0.578049667397442E-06
   179.538067848388        0.578049667397442E-06
   180.580966102359        0.578049667397442E-06
   181.541086274027        0.578049667397442E-06
   182.418302184019        0.578049667397442E-06
   183.212873338667        0.578049667397442E-06
   183.924949671575        0.578049667397442E-06
   184.554989313748        0.578049667397442E-06
   185.104942108181        0.578049667397442E-06
   185.579512750833        0.578049667397442E-06
   185.987254945858        0.578049667397442E-06
   186.340848359962        0.578049667397442E-06
   186.655827283626        0.578049667397442E-06
   186.948888656955        0.578049667397442E-06
   187.236409880769        0.578049667397442E-06
   187.532750593916        0.578049667397442E-06
   187.848578520814        0.578049667397442E-06
   188.189824238812        0.578049667397442E-06
   188.557774139137        0.578049667397442E-06
   188.950334730501        0.578049667397442E-06
   189.363935985054        0.578049667397442E-06
   189.795270808726        0.578049667397442E-06
   190.242286190974        0.578049667397442E-06
   190.704337439710        0.578049667397442E-06
   191.181768091838        0.578049667397442E-06
   191.675231515497        0.578049667397442E-06
   192.185015277623        0.578049667397442E-06
   192.710369336420        0.578049667397442E-06
   193.249142398276        0.578049667397442E-06
   193.798482458980        0.578049667397442E-06
   194.356097169317        0.578049667397442E-06
   194.920930776740        0.578049667397442E-06
   195.493186710454        0.578049667397442E-06
   196.073954320593        0.578049667397442E-06
   196.664568551191        0.578049667397442E-06
   197.265926698663        0.578049667397442E-06
   197.877946032372        0.578049667397442E-06
   198.499238674971        0.578049667397442E-06
   199.127088888294        0.591266105190469E-06
   199.758123884082        0.644131856362578E-06
   200.516360559338        0.730381335224005E-06
   201.378785406576        0.839681188850858E-06
   203.657769413262        0.118952800790120E-05
   205.964171832299        0.167772404512086E-05
   209.891701567993        0.294626455172118E-05
   214.992800430580        0.592444168931377E-05
   220.103125593131        0.115433626235735E-04
   225.209284976764        0.218038031369576E-04
   230.294217809030        0.399312681848987E-04
   235.336408025694        0.708908586212318E-04
   240.309481373214        0.121937696659997E-03
   245.182603450586        0.203063254602779E-03
   249.922058950493        0.327134198072463E-03
   254.494085027684        0.509528705025251E-03
   258.868478679275        0.767206958283620E-03
   263.021990648967        0.111737688607952E-02
   266.940460972118        0.157609980056515E-02
   270.619163195150        0.215718965968220E-02
   274.123626814068        0.289086070966773E-02
   277.589281070739        0.368677222962221E-02
   279.281910993616        0.416938005465960E-02
