
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 9.8425E-61  F_CO2= 1.3935E-04  F_O2= 0.0000E+00  F_N2= 4.3744E-01  F_H2= 0.0000E+00  F_AR= 0.0000E+00  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.315  G= 980.0  IMW= 6  INVERSE= 0

 FNO2 = 0.000E+00

 NST=     1 JCONV= 78 CHG=1.74E-02 dt0=5.00E+03 DIVF(1)=-1.18E-01 DIVFrms= 1.12E-01 DT(ND)=-3.54E+00 T(ND)=2.9646E+02 FSATUR(ND)= 1.58E-02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2952

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT        OMEGA
 44 3.8761E-03 4.0079E+01 1.9996E+02  0.00E+00  -3.8382E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -1.0025E+00  3.3925E-01  1.0000E+00
 45 4.5416E-03 3.9113E+01 1.9996E+02  0.00E+00  -3.5339E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -9.4703E-01  3.3638E-01  1.0000E+00
 46 5.3120E-03 3.8158E+01 1.9997E+02  0.00E+00  -3.2625E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -8.9954E-01  3.3579E-01  1.0000E+00
 47 6.2019E-03 3.7214E+01 1.9997E+02  0.00E+00  -3.0311E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -8.5883E-01  3.3506E-01  1.0000E+00
 48 7.2280E-03 3.6281E+01 1.9997E+02  0.00E+00  -2.8627E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -8.2729E-01  3.3261E-01  1.0000E+00
 49 8.4089E-03 3.5360E+01 1.9997E+02  0.00E+00  -2.7737E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -8.0707E-01  3.2777E-01  1.0000E+00
 50 9.7652E-03 3.4449E+01 1.9997E+02  0.00E+00  -2.7611E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -7.9716E-01  3.2003E-01  1.0000E+00
 51 1.1320E-02 3.3550E+01 1.9997E+02  0.00E+00  -2.8357E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -7.9757E-01  3.0755E-01  1.0000E+00
 52 1.3099E-02 3.2662E+01 1.9997E+02  0.00E+00  -2.9446E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -7.9878E-01  2.8996E-01  1.0000E+00
 53 1.5131E-02 3.1784E+01 1.9997E+02  0.00E+00  -3.0613E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -7.9565E-01  2.6666E-01  1.0000E+00
