     ALT          P          T          FH2O           FCO2           FH2O          PCO2          FSATUR(ND)
9.9018E+01  2.3788E-05 2.1744E+02    6.5171E-01    2.3515E-02    6.4124E-01    1.1461E-06    8.1464E-01    8.0000E-01
9.7621E+01  2.9420E-05 2.1910E+02    6.5271E-01    2.3448E-02    6.4124E-01    1.4232E-06    8.1588E-01    8.0000E-01
9.6226E+01  3.6319E-05 2.2077E+02    6.5369E-01    2.3381E-02    6.4124E-01    1.7617E-06    8.1712E-01    8.0000E-01
9.4832E+01  4.4754E-05 2.2246E+02    6.5467E-01    2.3315E-02    6.4124E-01    2.1743E-06    8.1834E-01    8.0000E-01
9.3440E+01  5.5049E-05 2.2415E+02    6.5564E-01    2.3250E-02    6.4124E-01    2.6765E-06    8.1955E-01    8.0000E-01
9.2049E+01  6.7588E-05 2.2586E+02    6.5660E-01    2.3185E-02    6.4124E-01    3.2865E-06    8.2075E-01    8.0000E-01
9.0660E+01  8.2833E-05 2.2758E+02    6.5755E-01    2.3121E-02    6.4124E-01    4.0260E-06    8.2194E-01    8.0000E-01
8.9274E+01  1.0133E-04 2.2930E+02    6.5850E-01    2.3057E-02    6.4124E-01    4.9209E-06    8.2312E-01    8.0000E-01
8.7889E+01  1.2374E-04 2.3104E+02    6.5943E-01    2.2994E-02    6.4124E-01    6.0018E-06    8.2429E-01    8.0000E-01
8.6507E+01  1.5082E-04 2.3279E+02    6.6035E-01    2.2932E-02    6.4124E-01    7.3049E-06    8.2544E-01    8.0000E-01
8.5127E+01  1.8350E-04 2.3455E+02    6.6127E-01    2.2870E-02    6.4124E-01    8.8729E-06    8.2659E-01    8.0000E-01
8.3749E+01  2.2285E-04 2.3632E+02    6.6217E-01    2.2809E-02    6.4124E-01    1.0756E-05    8.2772E-01    8.0000E-01
8.2374E+01  2.7015E-04 2.3810E+02    6.6307E-01    2.2748E-02    6.4124E-01    1.3013E-05    8.2884E-01    8.0000E-01
8.1002E+01  3.2690E-04 2.3988E+02    6.6396E-01    2.2688E-02    6.4124E-01    1.5715E-05    8.2995E-01    8.0000E-01
7.9633E+01  3.9484E-04 2.4168E+02    6.6484E-01    2.2629E-02    6.4124E-01    1.8940E-05    8.3105E-01    8.0000E-01
7.8266E+01  4.7604E-04 2.4349E+02    6.6571E-01    2.2570E-02    6.4124E-01    2.2785E-05    8.3214E-01    8.0000E-01
7.6903E+01  5.7290E-04 2.4531E+02    6.6657E-01    2.2512E-02    6.4124E-01    2.7360E-05    8.3321E-01    8.0000E-01
7.5543E+01  6.8821E-04 2.4713E+02    6.6742E-01    2.2454E-02    6.4124E-01    3.2792E-05    8.3428E-01    8.0000E-01
7.4187E+01  8.2523E-04 2.4897E+02    6.6827E-01    2.2397E-02    6.4124E-01    3.9230E-05    8.3533E-01    8.0000E-01
7.2834E+01  9.8773E-04 2.5081E+02    6.6910E-01    2.2341E-02    6.4124E-01    4.6846E-05    8.3637E-01    8.0000E-01
7.1486E+01  1.1801E-03 2.5266E+02    6.6992E-01    2.2285E-02    6.4124E-01    5.5839E-05    8.3741E-01    8.0000E-01
7.0141E+01  1.4073E-03 2.5452E+02    6.7074E-01    2.2230E-02    6.4124E-01    6.6437E-05    8.3843E-01    8.0000E-01
6.8800E+01  1.6753E-03 2.5639E+02    6.7155E-01    2.2176E-02    6.4124E-01    7.8903E-05    8.3943E-01    8.0000E-01
6.7463E+01  1.9907E-03 2.5826E+02    6.7235E-01    2.2122E-02    6.4124E-01    9.3538E-05    8.4043E-01    8.0000E-01
6.6131E+01  2.3611E-03 2.6014E+02    6.7313E-01    2.2069E-02    6.4124E-01    1.1069E-04    8.4142E-01    8.0000E-01
6.4804E+01  2.7954E-03 2.6203E+02    6.7391E-01    2.2016E-02    6.4124E-01    1.3074E-04    8.4239E-01    8.0000E-01
6.3481E+01  3.3035E-03 2.6393E+02    6.7469E-01    2.1964E-02    6.4124E-01    1.5415E-04    8.4336E-01    8.0000E-01
6.2163E+01  3.8969E-03 2.6583E+02    6.7545E-01    2.1913E-02    6.4124E-01    1.8143E-04    8.4431E-01    8.0000E-01
6.0851E+01  4.5885E-03 2.6774E+02    6.7620E-01    2.1862E-02    6.4124E-01    2.1315E-04    8.4525E-01    8.0000E-01
5.9543E+01  5.3931E-03 2.6966E+02    6.7694E-01    2.1811E-02    6.4124E-01    2.4996E-04    8.4618E-01    8.0000E-01
5.8241E+01  6.3272E-03 2.7158E+02    6.7768E-01    2.1762E-02    6.4124E-01    2.9260E-04    8.4710E-01    8.0000E-01
5.6945E+01  7.4097E-03 2.7356E+02    6.8280E-01    2.1416E-02    6.4124E-01    3.4156E-04    8.5349E-01    8.0000E-01
5.5654E+01  8.6615E-03 2.7575E+02    6.9021E-01    2.0916E-02    6.4124E-01    3.9708E-04    8.6276E-01    8.0000E-01
5.4368E+01  1.0106E-02 2.7794E+02    6.8216E-01    2.1459E-02    6.4124E-01    4.6123E-04    8.5270E-01    8.0000E-01
5.3086E+01  1.1771E-02 2.8017E+02    6.9071E-01    2.0882E-02    6.4124E-01    5.3506E-04    8.6339E-01    8.0000E-01
5.1810E+01  1.3685E-02 2.8239E+02    6.8641E-01    2.1173E-02    6.4124E-01    6.1938E-04    8.5801E-01    8.0000E-01
5.0539E+01  1.5881E-02 2.8465E+02    6.9064E-01    2.0887E-02    6.4124E-01    7.1615E-04    8.6330E-01    8.0000E-01
4.9274E+01  1.8396E-02 2.8690E+02    6.8965E-01    2.0954E-02    6.4124E-01    8.2639E-04    8.6206E-01    8.0000E-01
4.8015E+01  2.1271E-02 2.8917E+02    6.9018E-01    2.0918E-02    6.4124E-01    9.5249E-04    8.6272E-01    8.0000E-01
4.6761E+01  2.4550E-02 2.9145E+02    6.9200E-01    2.0795E-02    6.4124E-01    1.0958E-03    8.6500E-01    8.0000E-01
4.5514E+01  2.8283E-02 2.9374E+02    6.8941E-01    2.0970E-02    6.4124E-01    1.2591E-03    8.6176E-01    8.0000E-01
4.4273E+01  3.2525E-02 2.9605E+02    6.9358E-01    2.0688E-02    6.4124E-01    1.4442E-03    8.6698E-01    8.0000E-01
4.3039E+01  3.7334E-02 2.9835E+02    6.8842E-01    2.1036E-02    6.4124E-01    1.6545E-03    8.6053E-01    8.0000E-01
4.1811E+01  4.2778E-02 3.0068E+02    6.9453E-01    2.0624E-02    6.4124E-01    1.8920E-03    8.6816E-01    8.0000E-01
4.0590E+01  4.8925E-02 3.0300E+02    6.8899E-01    2.0998E-02    6.4124E-01    2.1601E-03    8.6123E-01    8.0000E-01
3.9377E+01  5.5855E-02 3.0535E+02    6.9515E-01    2.0583E-02    6.4124E-01    2.4620E-03    8.6893E-01    8.0000E-01
3.8171E+01  6.3650E-02 3.0769E+02    6.9131E-01    2.0841E-02    6.4124E-01    2.8003E-03    8.6414E-01    8.0000E-01
3.6973E+01  7.2402E-02 3.1006E+02    6.9575E-01    2.0542E-02    6.4124E-01    3.1797E-03    8.6968E-01    8.0000E-01
3.5782E+01  8.2207E-02 3.1242E+02    6.9334E-01    2.0705E-02    6.4124E-01    3.6033E-03    8.6667E-01    8.0000E-01
3.4600E+01  9.3170E-02 3.1480E+02    6.9633E-01    2.0502E-02    6.4124E-01    4.0766E-03    8.7042E-01    8.0000E-01
3.3426E+01  1.0540E-01 3.1717E+02    6.9509E-01    2.0586E-02    6.4124E-01    4.6032E-03    8.6887E-01    8.0000E-01
3.2261E+01  1.1903E-01 3.1956E+02    6.9690E-01    2.0464E-02    6.4124E-01    5.1891E-03    8.7113E-01    8.0000E-01
3.1104E+01  1.3417E-01 3.2195E+02    6.9663E-01    2.0482E-02    6.4124E-01    5.8385E-03    8.7079E-01    8.0000E-01
2.9957E+01  1.5096E-01 3.2435E+02    6.9746E-01    2.0426E-02    6.4124E-01    6.5580E-03    8.7183E-01    8.0000E-01
2.8819E+01  1.6954E-01 3.2674E+02    6.9799E-01    2.0390E-02    6.4124E-01    7.3527E-03    8.7249E-01    8.0000E-01
2.7690E+01  1.9006E-01 3.2914E+02    6.9800E-01    2.0390E-02    6.4124E-01    8.2295E-03    8.7250E-01    8.0000E-01
2.6571E+01  2.1268E-01 3.3154E+02    6.9920E-01    2.0309E-02    6.4124E-01    9.1940E-03    8.7400E-01    8.0000E-01
2.5463E+01  2.3757E-01 3.3395E+02    6.9850E-01    2.0356E-02    6.4124E-01    1.0254E-02    8.7312E-01    8.0000E-01
2.4364E+01  2.6488E-01 3.3635E+02    7.0028E-01    2.0236E-02    6.4124E-01    1.1415E-02    8.7535E-01    8.0000E-01
2.3277E+01  2.9479E-01 3.3874E+02    6.9894E-01    2.0327E-02    6.4124E-01    1.2687E-02    8.7367E-01    8.0000E-01
2.2200E+01  3.2749E-01 3.4114E+02    7.0123E-01    2.0172E-02    6.4124E-01    1.4074E-02    8.7654E-01    8.0000E-01
2.1134E+01  3.6315E-01 3.4353E+02    6.9930E-01    2.0302E-02    6.4124E-01    1.5586E-02    8.7412E-01    8.0000E-01
2.0080E+01  4.0196E-01 3.4592E+02    7.0207E-01    2.0115E-02    6.4124E-01    1.7229E-02    8.7759E-01    8.0000E-01
1.9038E+01  4.4412E-01 3.4830E+02    6.9955E-01    2.0285E-02    6.4124E-01    1.9013E-02    8.7444E-01    8.0000E-01
1.8007E+01  4.8980E-01 3.5068E+02    7.0278E-01    2.0067E-02    6.4124E-01    2.0945E-02    8.7848E-01    8.0000E-01
1.6989E+01  5.3920E-01 3.5305E+02    7.0020E-01    2.0241E-02    6.4124E-01    2.3031E-02    8.7525E-01    8.0000E-01
1.5983E+01  5.9250E-01 3.5541E+02    7.0340E-01    2.0025E-02    6.4124E-01    2.5279E-02    8.7925E-01    8.0000E-01
1.4991E+01  6.4989E-01 3.5776E+02    7.0159E-01    2.0147E-02    6.4124E-01    2.7694E-02    8.7699E-01    8.0000E-01
1.4011E+01  7.1154E-01 3.6010E+02    7.0396E-01    1.9988E-02    6.4124E-01    3.0287E-02    8.7994E-01    8.0000E-01
1.3045E+01  7.7763E-01 3.6242E+02    7.0293E-01    2.0057E-02    6.4124E-01    3.3059E-02    8.7866E-01    8.0000E-01
1.2092E+01  8.4831E-01 3.6474E+02    7.0441E-01    1.9957E-02    6.4124E-01    3.6022E-02    8.8051E-01    8.0000E-01
1.1154E+01  9.2373E-01 3.6703E+02    7.0418E-01    1.9973E-02    6.4124E-01    3.9177E-02    8.8022E-01    8.0000E-01
1.0230E+01  1.0040E+00 3.6931E+02    7.0470E-01    1.9938E-02    6.4124E-01    4.2534E-02    8.8087E-01    8.0000E-01
9.3199E+00  1.0893E+00 3.7157E+02    7.0528E-01    1.9898E-02    6.4124E-01    4.6094E-02    8.8160E-01    8.0000E-01
8.4252E+00  1.1797E+00 3.7382E+02    7.0473E-01    1.9935E-02    6.4124E-01    4.9866E-02    8.8092E-01    8.0000E-01
7.5456E+00  1.2753E+00 3.7604E+02    7.0617E-01    1.9838E-02    6.4124E-01    5.3849E-02    8.8271E-01    8.0000E-01
6.6815E+00  1.3761E+00 3.7823E+02    7.0441E-01    1.9957E-02    6.4124E-01    5.8052E-02    8.8052E-01    8.0000E-01
5.8332E+00  1.4822E+00 3.8041E+02    7.0673E-01    1.9800E-02    6.4124E-01    6.2470E-02    8.8342E-01    8.0000E-01
5.0009E+00  1.5936E+00 3.8256E+02    7.0573E-01    1.9868E-02    6.4124E-01    6.7098E-02    8.8216E-01    8.0000E-01
4.1850E+00  1.7102E+00 3.8468E+02    7.0698E-01    1.9783E-02    6.4124E-01    7.1942E-02    8.8373E-01    8.0000E-01
3.3857E+00  1.8320E+00 3.8677E+02    7.0707E-01    1.9778E-02    6.4124E-01    7.6991E-02    8.8384E-01    8.0000E-01
2.6034E+00  1.9589E+00 3.8884E+02    7.0676E-01    1.9798E-02    6.4124E-01    8.2253E-02    8.8345E-01    8.0000E-01
1.8383E+00  2.0908E+00 3.9087E+02    7.0796E-01    1.9717E-02    6.4124E-01    8.7714E-02    8.8495E-01    8.0000E-01
1.0907E+00  2.2276E+00 3.9286E+02    7.0672E-01    1.9801E-02    6.4124E-01    9.3375E-02    8.8340E-01    8.0000E-01
3.6085E-01  2.3690E+00 3.9483E+02    7.0823E-01    1.9699E-02    6.4124E-01    9.9226E-02    8.8529E-01    8.0000E-01
0.0000E+00  2.4419E+00 3.9580E+02    7.0850E-01    1.9681E-02    6.4124E-01    1.0223E-01    8.8563E-01    8.0000E-01
