                  1         2         3         4         5         6         7         8         9
  1.43E+00  7.71E-06  1.25E-03  3.03E-06  1.28E-03  5.47E-05  1.79E-02  7.57E-06  1.66E-02  6.45E-04
  1.52E+00  9.98E-06  1.60E-03  4.02E-06  1.65E-03  7.24E-05  2.14E-02  1.02E-05  1.94E-02  8.69E-04
  1.62E+00  1.26E-05  1.98E-03  5.20E-06  2.08E-03  9.34E-05  2.47E-02  1.33E-05  2.17E-02  1.14E-03
  1.72E+00  1.52E-05  2.34E-03  6.43E-06  2.49E-03  1.15E-04  2.71E-02  1.68E-05  2.31E-02  1.43E-03
                 19        20        21        22        23        24        25        26        27
  7.00E-07  9.41E-05  3.46E-06  6.13E-06  2.98E-05  4.82E-05  4.05E-05  1.79E-03  1.92E-04  4.34E-04
  8.86E-07  9.40E-05  3.45E-06  6.13E-06  2.98E-05  4.82E-05  4.05E-05  1.79E-03  1.91E-04  4.34E-04
  1.12E-06  9.40E-05  3.45E-06  6.13E-06  2.97E-05  4.81E-05  4.04E-05  1.79E-03  1.91E-04  4.33E-04
  1.41E-06  9.40E-05  3.45E-06  6.13E-06  2.97E-05  4.81E-05  4.04E-05  1.79E-03  1.91E-04  4.33E-04
  1.78E-06  9.39E-05  3.45E-06  6.13E-06  2.97E-05  4.81E-05  4.04E-05  1.79E-03  1.91E-04  4.33E-04
  2.24E-06  9.38E-05  3.44E-06  6.12E-06  2.96E-05  4.80E-05  4.03E-05  1.79E-03  1.90E-04  4.32E-04
  2.81E-06  9.37E-05  3.42E-06  6.12E-06  2.95E-05  4.78E-05  4.01E-05  1.78E-03  1.89E-04  4.31E-04
  3.52E-06  9.35E-05  3.41E-06  6.11E-06  2.95E-05  4.77E-05  4.00E-05  1.78E-03  1.88E-04  4.29E-04
  4.40E-06  9.34E-05  3.40E-06  6.11E-06  2.94E-05  4.76E-05  3.98E-05  1.77E-03  1.87E-04  4.28E-04
  5.49E-06  9.32E-05  3.39E-06  6.10E-06  2.93E-05  4.74E-05  3.96E-05  1.77E-03  1.86E-04  4.26E-04
  6.85E-06  9.30E-05  3.37E-06  6.10E-06  2.91E-05  4.72E-05  3.94E-05  1.76E-03  1.85E-04  4.25E-04
  8.51E-06  9.28E-05  3.35E-06  6.09E-06  2.90E-05  4.71E-05  3.93E-05  1.76E-03  1.83E-04  4.23E-04
  1.06E-05  9.27E-05  3.34E-06  6.09E-06  2.89E-05  4.69E-05  3.91E-05  1.75E-03  1.82E-04  4.22E-04
  1.31E-05  9.25E-05  3.33E-06  6.08E-06  2.88E-05  4.68E-05  3.89E-05  1.75E-03  1.82E-04  4.20E-04
  1.62E-05  9.23E-05  3.31E-06  6.08E-06  2.88E-05  4.67E-05  3.88E-05  1.75E-03  1.81E-04  4.19E-04
  2.00E-05  9.22E-05  3.30E-06  6.07E-06  2.87E-05  4.66E-05  3.86E-05  1.74E-03  1.80E-04  4.18E-04
  2.47E-05  9.21E-05  3.29E-06  6.07E-06  2.86E-05  4.65E-05  3.85E-05  1.74E-03  1.80E-04  4.17E-04
  3.04E-05  9.20E-05  3.28E-06  6.06E-06  2.86E-05  4.64E-05  3.84E-05  1.74E-03  1.79E-04  4.16E-04
  3.73E-05  9.20E-05  3.28E-06  6.06E-06  2.86E-05  4.64E-05  3.84E-05  1.74E-03  1.79E-04  4.16E-04
  4.58E-05  9.20E-05  3.28E-06  6.06E-06  2.86E-05  4.65E-05  3.84E-05  1.74E-03  1.80E-04  4.16E-04
  5.60E-05  9.21E-05  3.29E-06  6.06E-06  2.86E-05  4.66E-05  3.85E-05  1.74E-03  1.81E-04  4.17E-04
  6.84E-05  9.23E-05  3.30E-06  6.07E-06  2.88E-05  4.68E-05  3.87E-05  1.75E-03  1.82E-04  4.19E-04
  8.35E-05  9.26E-05  3.33E-06  6.07E-06  2.89E-05  4.70E-05  3.90E-05  1.76E-03  1.84E-04  4.21E-04
  1.02E-04  9.31E-05  3.37E-06  6.08E-06  2.93E-05  4.76E-05  3.95E-05  1.77E-03  1.88E-04  4.26E-04
  1.24E-04  9.37E-05  3.43E-06  6.10E-06  2.98E-05  4.83E-05  4.02E-05  1.79E-03  1.94E-04  4.33E-04
  1.50E-04  9.44E-05  3.49E-06  6.11E-06  3.03E-05  4.91E-05  4.09E-05  1.82E-03  2.00E-04  4.40E-04
  1.81E-04  9.52E-05  3.56E-06  6.13E-06  3.09E-05  4.99E-05  4.17E-05  1.84E-03  2.07E-04  4.47E-04
  2.19E-04  9.60E-05  3.63E-06  6.15E-06  3.15E-05  5.07E-05  4.26E-05  1.87E-03  2.14E-04  4.55E-04
  2.65E-04  9.68E-05  3.71E-06  6.16E-06  3.21E-05  5.16E-05  4.34E-05  1.89E-03  2.21E-04  4.63E-04
  3.19E-04  9.77E-05  3.79E-06  6.18E-06  3.28E-05  5.25E-05  4.44E-05  1.92E-03  2.28E-04  4.71E-04
  3.83E-04  9.85E-05  3.87E-06  6.20E-06  3.34E-05  5.34E-05  4.53E-05  1.95E-03  2.36E-04  4.80E-04
  4.60E-04  9.94E-05  3.95E-06  6.23E-06  3.41E-05  5.44E-05  4.63E-05  1.98E-03  2.45E-04  4.89E-04
  5.51E-04  1.00E-04  4.04E-06  6.25E-06  3.49E-05  5.53E-05  4.73E-05  2.01E-03  2.53E-04  4.98E-04
  6.59E-04  1.01E-04  4.13E-06  6.27E-06  3.56E-05  5.63E-05  4.83E-05  2.03E-03  2.62E-04  5.07E-04
  7.87E-04  1.02E-04  4.22E-06  6.29E-06  3.63E-05  5.73E-05  4.93E-05  2.06E-03  2.71E-04  5.16E-04
  9.38E-04  1.03E-04  4.33E-06  6.32E-06  3.72E-05  5.85E-05  5.06E-05  2.10E-03  2.83E-04  5.27E-04
  1.12E-03  1.05E-04  4.53E-06  6.34E-06  3.91E-05  6.08E-05  5.28E-05  2.16E-03  3.06E-04  5.46E-04
  1.33E-03  1.07E-04  4.73E-06  6.36E-06  4.09E-05  6.32E-05  5.50E-05  2.21E-03  3.31E-04  5.65E-04
  1.57E-03  1.08E-04  4.93E-06  6.38E-06  4.28E-05  6.56E-05  5.73E-05  2.27E-03  3.57E-04  5.85E-04
  1.86E-03  1.10E-04  5.14E-06  6.40E-06  4.47E-05  6.80E-05  5.96E-05  2.33E-03  3.84E-04  6.04E-04
  2.20E-03  1.12E-04  5.34E-06  6.42E-06  4.66E-05  7.04E-05  6.18E-05  2.39E-03  4.11E-04  6.23E-04
  2.59E-03  1.14E-04  5.55E-06  6.45E-06  4.86E-05  7.28E-05  6.40E-05  2.44E-03  4.39E-04  6.42E-04
  3.05E-03  1.15E-04  5.76E-06  6.47E-06  5.05E-05  7.53E-05  6.62E-05  2.50E-03  4.68E-04  6.60E-04
  3.58E-03  1.17E-04  5.97E-06  6.50E-06  5.25E-05  7.78E-05  6.83E-05  2.56E-03  4.97E-04  6.79E-04
  4.20E-03  1.19E-04  6.17E-06  6.52E-06  5.44E-05  8.02E-05  7.05E-05  2.61E-03  5.26E-04  6.97E-04
  4.91E-03  1.21E-04  6.38E-06  6.55E-06  5.64E-05  8.28E-05  7.26E-05  2.67E-03  5.57E-04  7.14E-04
  5.74E-03  1.22E-04  6.59E-06  6.58E-06  5.84E-05  8.53E-05  7.47E-05  2.73E-03  5.87E-04  7.32E-04
  6.70E-03  1.24E-04  6.80E-06  6.61E-06  6.05E-05  8.79E-05  7.68E-05  2.78E-03  6.19E-04  7.49E-04
  7.80E-03  1.26E-04  7.02E-06  6.64E-06  6.26E-05  9.05E-05  7.89E-05  2.84E-03  6.51E-04  7.66E-04
  9.07E-03  1.28E-04  7.23E-06  6.67E-06  6.47E-05  9.32E-05  8.11E-05  2.90E-03  6.84E-04  7.83E-04
  1.05E-02  1.30E-04  7.43E-06  6.66E-06  6.70E-05  9.45E-05  8.50E-05  2.91E-03  7.29E-04  8.07E-04
  1.22E-02  1.31E-04  7.62E-06  6.63E-06  6.93E-05  9.57E-05  8.96E-05  2.92E-03  7.80E-04  8.33E-04
  1.41E-02  1.32E-04  7.82E-06  6.62E-06  7.18E-05  9.69E-05  9.43E-05  2.93E-03  8.35E-04  8.60E-04
  1.63E-02  1.34E-04  8.02E-06  6.62E-06  7.43E-05  9.83E-05  9.91E-05  2.94E-03  8.93E-04  8.86E-04
  1.87E-02  1.36E-04  8.24E-06  6.64E-06  7.69E-05  9.97E-05  1.04E-04  2.96E-03  9.55E-04  9.13E-04
  2.15E-02  1.38E-04  8.46E-06  6.66E-06  7.96E-05  1.01E-04  1.10E-04  2.98E-03  1.02E-03  9.40E-04
  2.47E-02  1.40E-04  8.69E-06  6.70E-06  8.25E-05  1.03E-04  1.15E-04  3.00E-03  1.09E-03  9.67E-04
  2.83E-02  1.42E-04  8.94E-06  6.75E-06  8.54E-05  1.05E-04  1.21E-04  3.02E-03  1.16E-03  9.94E-04
  3.24E-02  1.44E-04  9.19E-06  6.81E-06  8.85E-05  1.07E-04  1.27E-04  3.05E-03  1.24E-03  1.02E-03
  3.70E-02  1.47E-04  9.46E-06  6.89E-06  9.16E-05  1.09E-04  1.33E-04  3.09E-03  1.31E-03  1.05E-03
  4.22E-02  1.50E-04  9.74E-06  6.98E-06  9.49E-05  1.11E-04  1.40E-04  3.13E-03  1.39E-03  1.07E-03
  4.80E-02  1.53E-04  1.00E-05  7.09E-06  9.83E-05  1.14E-04  1.47E-04  3.17E-03  1.47E-03  1.10E-03
  5.45E-02  1.56E-04  1.03E-05  7.21E-06  1.02E-04  1.17E-04  1.54E-04  3.21E-03  1.55E-03  1.13E-03
  6.18E-02  1.59E-04  1.06E-05  7.35E-06  1.05E-04  1.19E-04  1.61E-04  3.26E-03  1.63E-03  1.15E-03
  6.99E-02  1.63E-04  1.10E-05  7.51E-06  1.09E-04  1.22E-04  1.68E-04  3.32E-03  1.71E-03  1.17E-03
  7.90E-02  1.67E-04  1.13E-05  7.68E-06  1.13E-04  1.26E-04  1.76E-04  3.38E-03  1.78E-03  1.19E-03
  8.90E-02  1.71E-04  1.17E-05  7.87E-06  1.17E-04  1.29E-04  1.84E-04  3.44E-03  1.84E-03  1.21E-03
  1.00E-01  1.71E-04  1.17E-05  7.87E-06  1.18E-04  1.30E-04  1.85E-04  3.43E-03  1.83E-03  1.19E-03
  1.13E-01  1.69E-04  1.16E-05  7.70E-06  1.16E-04  1.28E-04  1.81E-04  3.34E-03  1.77E-03  1.13E-03
  1.26E-01  1.67E-04  1.14E-05  7.55E-06  1.14E-04  1.27E-04  1.77E-04  3.26E-03  1.70E-03  1.08E-03
  1.41E-01  1.65E-04  1.13E-05  7.42E-06  1.13E-04  1.25E-04  1.73E-04  3.20E-03  1.65E-03  1.04E-03
  1.58E-01  1.64E-04  1.11E-05  7.31E-06  1.12E-04  1.24E-04  1.71E-04  3.15E-03  1.59E-03  1.00E-03
  1.76E-01  1.62E-04  1.11E-05  7.22E-06  1.11E-04  1.24E-04  1.68E-04  3.10E-03  1.55E-03  9.75E-04
  1.96E-01  1.61E-04  1.10E-05  7.15E-06  1.10E-04  1.23E-04  1.66E-04  3.06E-03  1.50E-03  9.53E-04
  2.18E-01  1.60E-04  1.09E-05  7.10E-06  1.10E-04  1.23E-04  1.65E-04  3.03E-03  1.46E-03  9.37E-04
  2.42E-01  1.60E-04  1.09E-05  7.06E-06  1.09E-04  1.23E-04  1.64E-04  3.01E-03  1.43E-03  9.26E-04
  2.68E-01  1.59E-04  1.09E-05  7.04E-06  1.09E-04  1.23E-04  1.63E-04  3.00E-03  1.40E-03  9.19E-04
  2.97E-01  1.59E-04  1.09E-05  7.03E-06  1.10E-04  1.23E-04  1.63E-04  2.99E-03  1.38E-03  9.16E-04
  3.27E-01  1.63E-04  1.12E-05  7.04E-06  1.13E-04  1.27E-04  1.63E-04  3.07E-03  1.36E-03  9.16E-04
  3.61E-01  1.77E-04  1.21E-05  7.06E-06  1.23E-04  1.39E-04  1.64E-04  3.33E-03  1.37E-03  9.20E-04
  3.97E-01  2.00E-04  1.38E-05  7.09E-06  1.40E-04  1.58E-04  1.65E-04  3.76E-03  1.39E-03  9.27E-04
  4.36E-01  2.34E-04  1.62E-05  7.14E-06  1.64E-04  1.85E-04  1.67E-04  4.39E-03  1.43E-03  9.37E-04
  4.77E-01  3.26E-04  2.28E-05  7.21E-06  2.30E-04  2.61E-04  1.70E-04  6.06E-03  1.56E-03  9.49E-04
  5.22E-01  4.71E-04  3.32E-05  7.30E-06  3.34E-04  3.79E-04  1.74E-04  8.56E-03  1.77E-03  9.63E-04
  5.70E-01  8.26E-04  5.89E-05  7.41E-06  5.88E-04  6.67E-04  1.82E-04  1.44E-02  2.29E-03  9.80E-04
  6.21E-01  1.64E-03  1.19E-04  7.58E-06  1.16E-03  1.33E-03  2.00E-04  2.60E-02  3.47E-03  9.97E-04
  6.76E-01  3.15E-03  2.34E-04  7.81E-06  2.23E-03  2.55E-03  2.31E-04  4.26E-02  5.62E-03  1.02E-03
  7.34E-01  5.81E-03  4.47E-04  8.17E-06  4.04E-03  4.67E-03  2.90E-04  6.04E-02  9.17E-03  1.04E-03
  7.96E-01  1.02E-02  8.26E-04  8.74E-06  6.82E-03  8.01E-03  3.94E-04  7.31E-02  1.44E-02  1.06E-03
  8.62E-01  1.67E-02  1.47E-03  9.69E-06  1.05E-02  1.27E-02  5.76E-04  7.79E-02  2.12E-02  1.08E-03
  9.31E-01  2.53E-02  2.51E-03  1.13E-05  1.47E-02  1.85E-02  8.85E-04  7.69E-02  2.84E-02  1.11E-03
  1.00E+00  3.49E-02  4.06E-03  1.37E-05  1.82E-02  2.43E-02  1.37E-03  6.74E-02  3.42E-02  1.13E-03
  1.08E+00  4.41E-02  6.15E-03  1.75E-05  2.01E-02  2.90E-02  2.09E-03  5.84E-02  3.67E-02  1.15E-03
  1.16E+00  5.14E-02  8.77E-03  2.32E-05  1.96E-02  3.17E-02  3.11E-03  4.96E-02  3.53E-02  1.20E-03
  1.25E+00  5.54E-02  1.17E-02  3.17E-05  1.70E-02  3.23E-02  4.47E-03  3.15E-02  3.16E-02  1.29E-03
  1.33E+00  5.55E-02  1.44E-02  4.36E-05  1.47E-02  3.22E-02  6.16E-03  1.28E-02  2.63E-02  1.43E-03
  1.43E+00  5.29E-02  1.65E-02  5.98E-05  1.49E-02  3.20E-02  8.09E-03  3.28E-03  1.93E-02  1.65E-03
  1.52E+00  4.87E-02  1.78E-02  8.09E-05  1.67E-02  3.06E-02  1.01E-02  6.58E-04  1.33E-02  1.97E-03
  1.62E+00  4.31E-02  1.81E-02  1.08E-04  1.84E-02  2.73E-02  1.22E-02  1.88E-04  1.15E-02  2.44E-03
  1.72E+00  3.70E-02  1.73E-02  1.40E-04  1.84E-02  2.35E-02  1.38E-02  6.45E-05  1.26E-02  3.01E-03
                 28        29        30        31        32        33        34        35        36
  7.00E-07  1.74E-04  3.29E-03  2.36E-04  3.82E-07  2.00E-03  1.26E-01  4.42E-05  9.99E-07  3.79E-10
  8.86E-07  1.74E-04  3.29E-03  2.36E-04  3.81E-07  2.00E-03  1.26E-01  4.41E-05  9.97E-07  3.63E-10
  1.12E-06  1.74E-04  3.28E-03  2.35E-04  3.81E-07  2.00E-03  1.25E-01  4.41E-05  9.96E-07  3.49E-10
  1.41E-06  1.74E-04  3.28E-03  2.35E-04  3.80E-07  1.99E-03  1.25E-01  4.40E-05  9.94E-07  3.08E-10
  1.78E-06  1.74E-04  3.27E-03  2.34E-04  3.79E-07  1.99E-03  1.25E-01  4.40E-05  9.92E-07  3.14E-10
  2.24E-06  1.73E-04  3.26E-03  2.32E-04  3.77E-07  1.99E-03  1.24E-01  4.38E-05  9.87E-07  3.26E-10
  2.81E-06  1.72E-04  3.24E-03  2.30E-04  3.73E-07  1.98E-03  1.23E-01  4.36E-05  9.79E-07  3.39E-10
  3.52E-06  1.71E-04  3.22E-03  2.28E-04  3.70E-07  1.98E-03  1.22E-01  4.34E-05  9.73E-07  3.31E-10
  4.40E-06  1.71E-04  3.20E-03  2.25E-04  3.66E-07  1.97E-03  1.21E-01  4.32E-05  9.65E-07  3.19E-10
  5.49E-06  1.69E-04  3.17E-03  2.23E-04  3.62E-07  1.96E-03  1.20E-01  4.29E-05  9.56E-07  3.23E-10
  6.85E-06  1.68E-04  3.14E-03  2.20E-04  3.58E-07  1.95E-03  1.19E-01  4.27E-05  9.47E-07  3.34E-10
  8.51E-06  1.67E-04  3.12E-03  2.17E-04  3.54E-07  1.95E-03  1.17E-01  4.24E-05  9.38E-07  3.28E-10
  1.06E-05  1.67E-04  3.10E-03  2.15E-04  3.52E-07  1.94E-03  1.16E-01  4.22E-05  9.51E-07  3.76E-10
  1.31E-05  1.66E-04  3.09E-03  2.13E-04  3.52E-07  1.94E-03  1.16E-01  4.21E-05  9.71E-07  4.65E-10
  1.62E-05  1.66E-04  3.08E-03  2.12E-04  3.52E-07  1.94E-03  1.15E-01  4.20E-05  9.93E-07  5.68E-10
  2.00E-05  1.66E-04  3.08E-03  2.10E-04  3.52E-07  1.94E-03  1.14E-01  4.19E-05  1.02E-06  6.95E-10
  2.47E-05  1.66E-04  3.07E-03  2.09E-04  3.53E-07  1.93E-03  1.13E-01  4.19E-05  1.04E-06  8.49E-10
  3.04E-05  1.66E-04  3.07E-03  2.09E-04  3.54E-07  1.94E-03  1.12E-01  4.19E-05  1.07E-06  1.04E-09
  3.73E-05  1.66E-04  3.08E-03  2.09E-04  3.57E-07  1.94E-03  1.11E-01  4.20E-05  1.10E-06  1.27E-09
  4.58E-05  1.67E-04  3.10E-03  2.10E-04  3.61E-07  1.95E-03  1.11E-01  4.22E-05  1.13E-06  1.55E-09
  5.60E-05  1.69E-04  3.12E-03  2.12E-04  3.67E-07  1.96E-03  1.10E-01  4.24E-05  1.17E-06  1.88E-09
  6.84E-05  1.70E-04  3.16E-03  2.16E-04  3.75E-07  1.97E-03  1.10E-01  4.28E-05  1.22E-06  2.29E-09
  8.35E-05  1.73E-04  3.21E-03  2.21E-04  3.86E-07  1.99E-03  1.09E-01  4.34E-05  1.27E-06  2.78E-09
  1.02E-04  1.79E-04  3.34E-03  2.32E-04  4.12E-07  2.03E-03  1.11E-01  4.46E-05  1.38E-06  3.36E-09
  1.24E-04  1.89E-04  3.52E-03  2.47E-04  4.51E-07  2.10E-03  1.14E-01  4.63E-05  1.53E-06  4.05E-09
  1.50E-04  1.99E-04  3.71E-03  2.65E-04  4.95E-07  2.17E-03  1.17E-01  4.81E-05  1.71E-06  4.87E-09
  1.81E-04  2.09E-04  3.91E-03  2.83E-04  5.44E-07  2.25E-03  1.18E-01  5.00E-05  1.90E-06  5.84E-09
  2.19E-04  2.21E-04  4.13E-03  3.03E-04  5.97E-07  2.32E-03  1.17E-01  5.20E-05  2.10E-06  7.00E-09
  2.65E-04  2.32E-04  4.35E-03  3.24E-04  6.55E-07  2.40E-03  1.15E-01  5.41E-05  2.33E-06  8.37E-09
  3.19E-04  2.45E-04  4.58E-03  3.47E-04  7.18E-07  2.48E-03  1.10E-01  5.63E-05  2.57E-06  9.99E-09
  3.83E-04  2.57E-04  4.82E-03  3.71E-04  7.87E-07  2.56E-03  1.03E-01  5.85E-05  2.83E-06  1.19E-08
  4.60E-04  2.70E-04  5.07E-03  3.96E-04  8.61E-07  2.64E-03  9.29E-02  6.09E-05  3.10E-06  1.41E-08
  5.51E-04  2.84E-04  5.32E-03  4.22E-04  9.42E-07  2.72E-03  8.14E-02  6.33E-05  3.40E-06  1.68E-08
  6.59E-04  2.98E-04  5.57E-03  4.50E-04  1.03E-06  2.81E-03  6.90E-02  6.58E-05  3.71E-06  1.99E-08
  7.87E-04  3.12E-04  5.83E-03  4.78E-04  1.12E-06  2.89E-03  5.68E-02  6.83E-05  4.03E-06  2.35E-08
  9.38E-04  3.29E-04  6.13E-03  5.12E-04  1.23E-06  2.99E-03  4.62E-02  7.12E-05  4.39E-06  2.77E-08
  1.12E-03  3.61E-04  6.74E-03  5.79E-04  1.39E-06  3.25E-03  3.89E-02  7.54E-05  4.85E-06  3.26E-08
  1.33E-03  3.94E-04  7.38E-03  6.52E-04  1.57E-06  3.52E-03  3.37E-02  7.98E-05  5.35E-06  3.83E-08
  1.57E-03  4.30E-04  8.04E-03  7.29E-04  1.76E-06  3.80E-03  3.15E-02  8.42E-05  5.89E-06  4.50E-08
  1.86E-03  4.67E-04  8.70E-03  8.12E-04  1.98E-06  4.08E-03  3.20E-02  8.89E-05  6.48E-06  5.27E-08
  2.20E-03  5.07E-04  9.36E-03  8.98E-04  2.21E-06  4.36E-03  3.42E-02  9.36E-05  7.11E-06  6.17E-08
  2.59E-03  5.49E-04  9.99E-03  9.89E-04  2.47E-06  4.64E-03  3.72E-02  9.85E-05  7.78E-06  7.22E-08
  3.05E-03  5.92E-04  1.06E-02  1.08E-03  2.74E-06  4.91E-03  4.01E-02  1.03E-04  8.51E-06  8.43E-08
  3.58E-03  6.38E-04  1.11E-02  1.18E-03  3.04E-06  5.15E-03  4.27E-02  1.09E-04  9.29E-06  9.83E-08
  4.20E-03  6.86E-04  1.15E-02  1.28E-03  3.36E-06  5.37E-03  4.47E-02  1.14E-04  1.01E-05  1.14E-07
  4.91E-03  7.36E-04  1.19E-02  1.38E-03  3.71E-06  5.55E-03  4.59E-02  1.20E-04  1.10E-05  1.33E-07
  5.74E-03  7.88E-04  1.20E-02  1.48E-03  4.07E-06  5.68E-03  4.63E-02  1.25E-04  1.20E-05  1.55E-07
  6.70E-03  8.42E-04  1.21E-02  1.58E-03  4.47E-06  5.75E-03  4.58E-02  1.31E-04  1.30E-05  1.79E-07
  7.80E-03  8.99E-04  1.19E-02  1.69E-03  4.89E-06  5.76E-03  4.47E-02  1.38E-04  1.41E-05  2.08E-07
  9.07E-03  9.58E-04  1.15E-02  1.79E-03  5.34E-06  5.69E-03  4.33E-02  1.44E-04  1.53E-05  2.41E-07
  1.05E-02  9.98E-04  1.09E-02  1.91E-03  5.69E-06  5.29E-03  4.19E-02  1.46E-04  1.58E-05  2.78E-07
  1.22E-02  1.03E-03  1.01E-02  2.05E-03  6.04E-06  4.88E-03  4.10E-02  1.47E-04  1.61E-05  3.21E-07
  1.41E-02  1.07E-03  9.36E-03  2.18E-03  6.40E-06  4.53E-03  4.05E-02  1.48E-04  1.64E-05  3.70E-07
  1.63E-02  1.11E-03  8.58E-03  2.30E-03  6.77E-06  4.23E-03  4.04E-02  1.49E-04  1.68E-05  4.26E-07
  1.87E-02  1.15E-03  7.89E-03  2.42E-03  7.17E-06  4.00E-03  4.05E-02  1.51E-04  1.72E-05  4.89E-07
  2.15E-02  1.19E-03  7.33E-03  2.52E-03  7.60E-06  3.82E-03  4.06E-02  1.53E-04  1.76E-05  5.61E-07
  2.47E-02  1.23E-03  6.95E-03  2.60E-03  8.05E-06  3.71E-03  4.07E-02  1.55E-04  1.81E-05  6.42E-07
  2.83E-02  1.27E-03  6.76E-03  2.66E-03  8.53E-06  3.65E-03  4.08E-02  1.58E-04  1.87E-05  7.33E-07
  3.24E-02  1.31E-03  6.75E-03  2.68E-03  9.04E-06  3.64E-03  4.06E-02  1.61E-04  1.93E-05  8.36E-07
  3.70E-02  1.35E-03  6.89E-03  2.68E-03  9.59E-06  3.66E-03  3.98E-02  1.65E-04  1.99E-05  9.51E-07
  4.22E-02  1.39E-03  7.11E-03  2.64E-03  1.02E-05  3.71E-03  3.82E-02  1.69E-04  2.06E-05  1.08E-06
  4.80E-02  1.44E-03  7.38E-03  2.57E-03  1.08E-05  3.78E-03  3.58E-02  1.74E-04  2.14E-05  1.22E-06
  5.45E-02  1.48E-03  7.64E-03  2.47E-03  1.15E-05  3.86E-03  3.25E-02  1.79E-04  2.22E-05  1.38E-06
  6.18E-02  1.51E-03  7.85E-03  2.35E-03  1.22E-05  3.94E-03  2.88E-02  1.84E-04  2.31E-05  1.56E-06
  6.99E-02  1.55E-03  8.00E-03  2.22E-03  1.29E-05  4.01E-03  2.52E-02  1.90E-04  2.41E-05  1.76E-06
  7.90E-02  1.59E-03  8.08E-03  2.11E-03  1.37E-05  4.07E-03  2.22E-02  1.96E-04  2.52E-05  1.98E-06
  8.90E-02  1.62E-03  8.09E-03  2.01E-03  1.45E-05  4.13E-03  2.00E-02  2.03E-04  2.63E-05  2.22E-06
  1.00E-01  1.60E-03  7.90E-03  1.92E-03  1.50E-05  4.08E-03  1.86E-02  2.04E-04  2.66E-05  2.49E-06
  1.13E-01  1.54E-03  7.61E-03  1.85E-03  1.51E-05  3.95E-03  1.75E-02  2.00E-04  2.62E-05  2.79E-06
  1.26E-01  1.49E-03  7.38E-03  1.83E-03  1.52E-05  3.84E-03  1.67E-02  1.97E-04  2.58E-05  3.11E-06
  1.41E-01  1.45E-03  7.22E-03  1.84E-03  1.53E-05  3.76E-03  1.58E-02  1.94E-04  2.55E-05  3.47E-06
  1.58E-01  1.41E-03  7.10E-03  1.86E-03  1.54E-05  3.70E-03  1.48E-02  1.92E-04  2.52E-05  3.86E-06
  1.76E-01  1.37E-03  7.02E-03  1.89E-03  1.55E-05  3.66E-03  1.34E-02  1.90E-04  2.51E-05  4.28E-06
  1.96E-01  1.34E-03  6.95E-03  1.93E-03  1.57E-05  3.62E-03  1.18E-02  1.89E-04  2.49E-05  4.74E-06
  2.18E-01  1.32E-03  6.90E-03  1.96E-03  1.59E-05  3.59E-03  1.01E-02  1.88E-04  2.49E-05  5.25E-06
  2.42E-01  1.30E-03  6.83E-03  1.99E-03  1.61E-05  3.56E-03  8.34E-03  1.88E-04  2.49E-05  5.79E-06
  2.68E-01  1.29E-03  6.75E-03  2.01E-03  1.63E-05  3.54E-03  6.67E-03  1.88E-04  2.49E-05  6.38E-06
  2.97E-01  1.28E-03  6.64E-03  2.03E-03  1.66E-05  3.52E-03  5.20E-03  1.89E-04  2.51E-05  7.02E-06
  3.27E-01  1.30E-03  6.51E-03  2.04E-03  1.74E-05  3.57E-03  4.05E-03  1.93E-04  2.59E-05  7.71E-06
  3.61E-01  1.41E-03  6.42E-03  2.05E-03  1.92E-05  3.82E-03  3.30E-03  2.07E-04  2.84E-05  8.44E-06
  3.97E-01  1.58E-03  6.33E-03  2.06E-03  2.21E-05  4.20E-03  2.91E-03  2.31E-04  3.24E-05  9.24E-06
  4.36E-01  1.83E-03  6.25E-03  2.06E-03  2.63E-05  4.70E-03  2.81E-03  2.65E-04  3.83E-05  1.01E-05
  4.77E-01  2.51E-03  6.48E-03  2.06E-03  3.78E-05  6.09E-03  3.31E-03  3.55E-04  5.44E-05  1.09E-05
  5.22E-01  3.51E-03  6.93E-03  2.07E-03  5.61E-05  7.75E-03  4.01E-03  4.97E-04  7.98E-05  1.18E-05
  5.70E-01  5.76E-03  8.41E-03  2.07E-03  1.03E-04  1.09E-02  5.51E-03  8.43E-04  1.43E-04  1.27E-05
  6.21E-01  1.00E-02  1.16E-02  2.09E-03  2.14E-04  1.51E-02  7.65E-03  1.63E-03  2.90E-04  1.36E-05
  6.76E-01  1.55E-02  1.60E-02  2.10E-03  4.34E-04  1.73E-02  9.51E-03  3.06E-03  5.66E-04  1.47E-05
  7.34E-01  2.07E-02  2.00E-02  2.11E-03  8.38E-04  1.57E-02  9.86E-03  5.42E-03  1.04E-03  1.61E-05
  7.96E-01  2.32E-02  2.15E-02  2.13E-03  1.52E-03  1.43E-02  8.45E-03  8.77E-03  1.77E-03  1.83E-05
  8.62E-01  1.95E-02  2.09E-02  2.17E-03  2.57E-03  1.46E-02  7.11E-03  1.26E-02  2.74E-03  2.20E-05
  9.31E-01  1.36E-02  1.99E-02  2.25E-03  3.98E-03  1.08E-02  4.67E-03  1.59E-02  3.78E-03  2.90E-05
  1.00E+00  1.47E-02  1.58E-02  2.35E-03  5.60E-03  5.41E-03  2.75E-03  1.70E-02  4.58E-03  4.26E-05
